Item Code,Country Code,Item Name,Price Level,Selling Price,Qualifying Price,Taxable Price,Commission,Retails Commissions,Product Pack Bonus,Reail Value Volume,For Promotions
20088100,CAN,MONAT Black Beard Oil 1.0 oz,1,34,36,48,34,0,0,48,34
20088100,CAN,MONAT Black Beard Oil 1.0 oz,2,48,36,48,34,14,0,48,48
20088100,CAN,MONAT Black Beard Oil 1.0 oz,3,41,36,41,34,7,0,48,41
20088100,CAN,MONAT Black Beard Oil 1.0 oz,9,0,0,0,0,0,0,0,0
20088100,USA,MONAT Black Beard Oil 1.0 oz,1,25,36,36,25,0,0,36,25
20088100,USA,MONAT Black Beard Oil 1.0 oz,2,36,36,36,25,11,0,36,36
20088100,USA,MONAT Black Beard Oil 1.0 oz,3,31,36,31,25,6,0,36,31
20088100,USA,MONAT Black Beard Oil 1.0 oz,9,0,0,0,0,0,0,0,0
20090250,CAN,"OFY CC Cream, 2.5 oz.",1,0,0,0,0,0,0,0,0
20090250,CAN,"OFY CC Cream, 2.5 oz.",3,0,0,0,0,0,0,0,0
20090250,CAN,"OFY CC Cream, 2.5 oz.",9,0,0,0,0,0,0,0,0
20090250,GBR,"OFY CC Cream, 2.5 oz.",1,0,0,0,0,0,0,0,0
20090250,GBR,"OFY CC Cream, 2.5 oz.",3,0,0,0,0,0,0,0,0
20090250,GBR,"OFY CC Cream, 2.5 oz.",9,0,0,0,0,0,0,0,0
20090250,USA,"OFY CC Cream, 2.5 oz.",1,0,0,0,0,0,0,0,0
20090250,USA,"OFY CC Cream, 2.5 oz.",3,0,0,0,0,0,0,0,0
20090250,USA,"OFY CC Cream, 2.5 oz.",9,0,0,0,0,0,0,0,0
20091034,CAN,"Sample Advanced Hydrating Conditioner, 0.34oz",1,0,0,0,0,0,0,0,0
20091034,CAN,"Sample Advanced Hydrating Conditioner, 0.34oz",3,0,0,0,0,0,0,0,0
20091034,CAN,"Sample Advanced Hydrating Conditioner, 0.34oz",9,0,0,0,0,0,0,0,0
20091034,USA,"Sample Advanced Hydrating Conditioner, 0.34oz",1,0,0,0,0,0,0,0,0
20091034,USA,"Sample Advanced Hydrating Conditioner, 0.34oz",3,0,0,0,0,0,0,0,0
20091034,USA,"Sample Advanced Hydrating Conditioner, 0.34oz",9,0,0,0,0,0,0,0,0
20091600,CAN,"Advanced Hydrating Conditioner, 6 oz.",1,45,49,65,45,0,0,65,45
20091600,CAN,"Advanced Hydrating Conditioner, 6 oz.",2,65,49,65,45,20,0,65,65
20091600,CAN,"Advanced Hydrating Conditioner, 6 oz.",3,55,49,55,45,10,0,65,55
20091600,USA,"Advanced Hydrating Conditioner, 6 oz.",1,34,49,49,34,0,0,49,34
20091600,USA,"Advanced Hydrating Conditioner, 6 oz.",2,49,49,49,34,15,0,49,49
20091600,USA,"Advanced Hydrating Conditioner, 6 oz.",3,42,49,42,34,8,0,49,42
20091600,USA,"Advanced Hydrating Conditioner, 6 oz.",9,0,0,0,0,0,0,0,0
20092700,USA,"Charcoal Exfoliating Body Bar, 7 oz.",9,0,0,0,0,0,0,0,0
20094150,CAN,Double Action Hydrating Serum,1,69,75,99,69,0,0,99,69
20094150,CAN,Double Action Hydrating Serum,2,99,75,99,69,30,0,99,99
20094150,CAN,Double Action Hydrating Serum,3,84,75,84,69,15,0,99,84
20094150,USA,Double Action Hydrating Serum,1,53,75,75,53,0,0,75,53
20094150,USA,Double Action Hydrating Serum,2,75,75,75,53,22,0,75,75
20094150,USA,Double Action Hydrating Serum,3,64,75,64,53,11,0,75,64
20094150,USA,Double Action Hydrating Serum,9,0,0,0,0,0,0,0,0
20095034,CAN,"Sample - Heavenly Hydrating Masque, 0.34oz.",1,0,0,0,0,0,0,0,0
20095034,CAN,"Sample - Heavenly Hydrating Masque, 0.34oz.",3,0,0,0,0,0,0,0,0
20095034,CAN,"Sample - Heavenly Hydrating Masque, 0.34oz.",9,0,0,0,0,0,0,0,0
20095034,USA,"Sample - Heavenly Hydrating Masque, 0.34oz.",1,0,0,0,0,0,0,0,0
20095034,USA,"Sample - Heavenly Hydrating Masque, 0.34oz.",3,0,0,0,0,0,0,0,0
20095034,USA,"Sample - Heavenly Hydrating Masque, 0.34oz.",9,0,0,0,0,0,0,0,0
20095167,CAN,"Heavenly Hydrating Masque, 1.67 oz.",1,4,3,4,0,0,0,0,4
20095167,CAN,"Heavenly Hydrating Masque, 1.67 oz.",3,4,3,4,0,0,0,0,4
20095167,CAN,"Heavenly Hydrating Masque, 1.67 oz.",9,0,0,0,0,0,0,0,0
20095167,USA,"Heavenly Hydrating Masque, 1.67 oz.",1,3,3,3,0,0,0,0,3
20095167,USA,"Heavenly Hydrating Masque, 1.67 oz.",3,3,3,3,0,0,0,0,3
20095167,USA,"Heavenly Hydrating Masque, 1.67 oz.",9,0,0,0,0,0,0,0,0
20095500,CAN,"Heavenly Hydrating Masque, 4.2 oz",1,56,60,80,56,0,0,80,56
20095500,CAN,"Heavenly Hydrating Masque, 4.2 oz",2,80,60,80,56,24,0,80,80
20095500,CAN,"Heavenly Hydrating Masque, 4.2 oz",3,68,60,68,56,12,0,80,68
20095500,USA,"Heavenly Hydrating Masque, 4.2 oz",1,42,60,60,42,0,0,60,42
20095500,USA,"Heavenly Hydrating Masque, 4.2 oz",2,60,60,60,42,18,0,60,60
20095500,USA,"Heavenly Hydrating Masque, 4.2 oz",3,51,60,51,42,9,0,60,51
20095500,USA,"Heavenly Hydrating Masque, 4.2 oz",9,0,0,0,0,0,0,0,0
20096034,CAN,"Sample - Advanced Hydrating Shampoo, 0.34 oz",1,0,0,0,0,0,0,0,0
20096034,CAN,"Sample - Advanced Hydrating Shampoo, 0.34 oz",3,0,0,0,0,0,0,0,0
20096034,CAN,"Sample - Advanced Hydrating Shampoo, 0.34 oz",9,0,0,0,0,0,0,0,0
20096034,USA,"Sample - Advanced Hydrating Shampoo, 0.34 oz",1,0,0,0,0,0,0,0,0
20096034,USA,"Sample - Advanced Hydrating Shampoo, 0.34 oz",3,0,0,0,0,0,0,0,0
20096034,USA,"Sample - Advanced Hydrating Shampoo, 0.34 oz",9,0,0,0,0,0,0,0,0
20096800,CAN,"Advanced Hydrating Shampoo, 8 oz",1,35,38,50,35,0,0,50,35
20096800,CAN,"Advanced Hydrating Shampoo, 8 oz",2,50,38,50,35,15,0,50,50
20096800,CAN,"Advanced Hydrating Shampoo, 8 oz",3,41,38,41,35,6,0,50,41
20096800,USA,"Advanced Hydrating Shampoo, 8 oz",1,27,38,38,27,0,0,38,27
20096800,USA,"Advanced Hydrating Shampoo, 8 oz",2,38,38,38,27,11,0,38,38
20096800,USA,"Advanced Hydrating Shampoo, 8 oz",3,32,38,32,27,5,0,38,32
20096800,USA,"Advanced Hydrating Shampoo, 8 oz",9,0,0,0,0,0,0,0,0
20097200,USA,"Thank You, XO XO Hand Cream, 2 oz.",9,0,0,0,0,0,0,0,0
20098250,CAN,"OFY Brilliant Glossing Spray, 2.5 oz",1,0,0,0,0,0,0,0,0
20098250,CAN,"OFY Brilliant Glossing Spray, 2.5 oz",3,0,0,0,0,0,0,0,0
20098250,CAN,"OFY Brilliant Glossing Spray, 2.5 oz",9,0,0,0,0,0,0,0,0
20098250,USA,"OFY Brilliant Glossing Spray, 2.5 oz",1,0,0,0,0,0,0,0,0
20098250,USA,"OFY Brilliant Glossing Spray, 2.5 oz",3,0,0,0,0,0,0,0,0
20098250,USA,"OFY Brilliant Glossing Spray, 2.5 oz",9,0,0,0,0,0,0,0,0
20099100,CAN,"Rejuveniqe Light 30 mL, 1 fl oz.",1,90,100,129,90,0,0,129,90
20099100,CAN,"Rejuveniqe Light 30 mL, 1 fl oz.",2,129,100,129,90,39,0,129,129
20099100,CAN,"Rejuveniqe Light 30 mL, 1 fl oz.",3,110,100,110,90,20,0,129,110
20099100,CAN,"Rejuveniqe Light 30 mL, 1 fl oz.",9,0,0,0,0,0,0,0,0
20099100,CAN,"Rejuveniqe Light 30 mL, 1 fl oz.",15,44.8,0,44.8,0,0,0,0,44.8
20099100,GBR,"Rejuveniqe Light 30 mL, 1 fl oz.",1,60,100,50,50,0,0,70.83,0
20099100,GBR,"Rejuveniqe Light 30 mL, 1 fl oz.",2,85,100,70.83,50,20.83,0,70.83,0
20099100,GBR,"Rejuveniqe Light 30 mL, 1 fl oz.",3,72,100,60,50,10,0,70.83,0
20099100,USA,"Rejuveniqe Light 30 mL, 1 fl oz.",1,69,100,99,69,0,0,99,69
20099100,USA,"Rejuveniqe Light 30 mL, 1 fl oz.",2,99,100,99,69,30,0,99,99
20099100,USA,"Rejuveniqe Light 30 mL, 1 fl oz.",3,84,100,84,69,15,0,99,84
20099100,USA,"Rejuveniqe Light 30 mL, 1 fl oz.",9,0,0,0,0,0,0,0,0
20099100,USA,"Rejuveniqe Light 30 mL, 1 fl oz.",15,34.65,0,34.65,0,0,0,0,34.65
20101200,USA,"Spoil Yourself Hand Cream, 2 oz.",9,0,0,0,0,0,0,0,0
20102200,USA,"Hello Beautiful Hand Cream, 2 oz.",9,0,0,0,0,0,0,0,0
3000000001,CAN,TRAVEL ACCESSORY KIT in SILVER,9,0,0,0,0,0,0,0,0
3000000001,USA,TRAVEL ACCESSORY KIT in SILVER,9,0,0,0,0,0,0,0,0
3000000002,GBR,Case Travel Accesory Kit Silver,1,0,0,0,0,0,0,0,0
3000000002,GBR,Case Travel Accesory Kit Silver,3,0,0,0,0,0,0,0,0
3000000002,GBR,Case Travel Accesory Kit Silver,9,0,0,0,0,0,0,0,0
3000000003,CAN,Hair Dryer  +  Concentrater,1,0,0,0,0,0,0,0,0
3000000003,CAN,Hair Dryer  +  Concentrater,3,0,0,0,0,0,0,0,0
3000000003,CAN,Hair Dryer  +  Concentrater,9,0,0,0,0,0,0,0,0
3000000003,USA,Hair Dryer  +  Concentrater,1,0,0,0,0,0,0,0,0
3000000003,USA,Hair Dryer  +  Concentrater,3,0,0,0,0,0,0,0,0
3000000003,USA,Hair Dryer  +  Concentrater,9,0,0,0,0,0,0,0,0
3000000004,CAN,Travel Flat Iron 8'',9,0,0,0,0,0,0,0,0
3000000004,USA,Travel Flat Iron 8'',9,0,0,0,0,0,0,0,0
3000000005,CAN,2-1 Interchangable Curling Iron,9,0,0,0,0,0,0,0,0
3000000005,USA,2-1 Interchangable Curling Iron,9,0,0,0,0,0,0,0,0
3000000006,CAN,Large  Paddle Brush,9,0,0,0,0,0,0,0,0
3000000006,GBR,Large  Paddle Brush,1,0,0,0,0,0,0,0,0
3000000006,GBR,Large  Paddle Brush,2,0,0,0,0,0,0,0,0
3000000006,GBR,Large  Paddle Brush,3,0,0,0,0,0,0,0,0
3000000006,GBR,Large  Paddle Brush,9,0,0,0,0,0,0,0,0
3000000006,USA,Large  Paddle Brush,1,0,0,0,0,0,0,0,0
3000000006,USA,Large  Paddle Brush,3,0,0,0,0,0,0,0,0
3000000006,USA,Large  Paddle Brush,9,0,0,0,0,0,0,0,0
3000000008,CAN,Roller Styling Brush Silver for  Hair Dryer,1,0,0,0,0,0,0,0,0
3000000008,CAN,Roller Styling Brush Silver for  Hair Dryer,3,0,0,0,0,0,0,0,0
3000000008,CAN,Roller Styling Brush Silver for  Hair Dryer,9,0,0,0,0,0,0,0,0
3000000008,USA,Roller Styling Brush Silver for  Hair Dryer,1,0,0,0,0,0,0,0,0
3000000008,USA,Roller Styling Brush Silver for  Hair Dryer,3,0,0,0,0,0,0,0,0
3000000008,USA,Roller Styling Brush Silver for  Hair Dryer,9,0,0,0,0,0,0,0,0
3000000013,CAN,Amazon Echo 2nd  Generation in Black Color,9,0,0,0,0,0,0,0,0
3000000013,USA,Amazon Echo 2nd  Generation in Black Color,9,0,0,0,0,0,0,0,0
300000004,USA,Travel Flat Iron 8'',9,0,0,0,0,0,0,0,0
3000000057,USA,Custom Purple Eye Mask w/pouch,9,0,0,0,0,0,0,0,0
3000000090,CAN,Silver Train Case,9,0,0,0,0,0,0,0,0
3000000092,USA,Holographyc Bag Monat Gratitude,1,0,0,0,0,0,0,0,0
3000000092,USA,Holographyc Bag Monat Gratitude,2,0,0,0,0,0,0,0,0
3000000092,USA,Holographyc Bag Monat Gratitude,3,0,0,0,0,0,0,0,0
3000000092,USA,Holographyc Bag Monat Gratitude,9,0,0,0,0,0,0,0,0
3000000093,CAN,Keychain Pom Pom Gratitude,1,0,0,0,0,0,0,0,0
3000000093,CAN,Keychain Pom Pom Gratitude,2,0,0,0,0,0,0,0,0
3000000093,CAN,Keychain Pom Pom Gratitude,3,0,0,0,0,0,0,0,0
3000000093,CAN,Keychain Pom Pom Gratitude,4,0,0,0,0,0,0,0,0
3000000093,CAN,Keychain Pom Pom Gratitude,9,0,0,0,0,0,0,0,0
3000000093,USA,Keychain Pom Pom Gratitude,1,0,0,0,0,0,0,0,0
3000000093,USA,Keychain Pom Pom Gratitude,2,0,0,0,0,0,0,0,0
3000000093,USA,Keychain Pom Pom Gratitude,3,0,0,0,0,0,0,0,0
3000000093,USA,Keychain Pom Pom Gratitude,9,0,0,0,0,0,0,0,0
3000000112,USA,Selfie Light,9,0,0,0,0,0,0,0,0
3000000113,CAN,Monat Lighthouse Shirts Small,9,0,0,0,0,0,0,0,0
3000000113,GBR,Monat Lighthouse Shirts Small,9,0,0,0,0,0,0,0,0
3000000113,USA,Monat Lighthouse Shirts Small,1,0,0,0,0,0,0,0,0
3000000113,USA,Monat Lighthouse Shirts Small,9,0,0,0,0,0,0,0,0
3000000114,CAN,Pet Bowl Silicone  12cm x 6.4H,1,0,0,0,0,0,0,0,0
3000000114,CAN,Pet Bowl Silicone  12cm x 6.4H,3,0,0,0,0,0,0,0,0
3000000114,CAN,Pet Bowl Silicone  12cm x 6.4H,9,0,0,0,0,0,0,0,0
3000000114,GBR,Pet Bowl Silicone  12cm x 6.4H,1,0,0,0,0,0,0,0,0
3000000114,GBR,Pet Bowl Silicone  12cm x 6.4H,3,0,0,0,0,0,0,0,0
3000000114,GBR,Pet Bowl Silicone  12cm x 6.4H,9,0,0,0,0,0,0,0,0
3000000114,USA,Pet Bowl Silicone  12cm x 6.4H,1,0,0,0,0,0,0,0,0
3000000114,USA,Pet Bowl Silicone  12cm x 6.4H,3,0,0,0,0,0,0,0,0
3000000114,USA,Pet Bowl Silicone  12cm x 6.4H,9,0,0,0,0,0,0,0,0
3000000122,CAN,Monat Lighthouse Shirts Medium,9,0,0,0,0,0,0,0,0
3000000122,GBR,Monat Lighthouse Shirts Medium,9,0,0,0,0,0,0,0,0
3000000122,USA,Monat Lighthouse Shirts Medium,1,0,0,0,0,0,0,0,0
3000000122,USA,Monat Lighthouse Shirts Medium,9,0,0,0,0,0,0,0,0
3000000123,CAN,Monat Lighthouse Shirts Large,9,0,0,0,0,0,0,0,0
3000000123,GBR,Monat Lighthouse Shirts Large,9,0,0,0,0,0,0,0,0
3000000123,USA,Monat Lighthouse Shirts Large,9,0,0,0,0,0,0,0,0
3000000124,CAN,Monat Lighthouse Shirts  X-Large,9,0,0,0,0,0,0,0,0
3000000124,GBR,Monat Lighthouse Shirts  X-Large,9,0,0,0,0,0,0,0,0
3000000124,USA,Monat Lighthouse Shirts  X-Large,9,0,0,0,0,0,0,0,0
3000000125,CAN,Monat Lighthouse Shirts  XX-Large,9,0,0,0,0,0,0,0,0
3000000130,CAN,Pet Bandana,1,0,0,0,0,0,0,0,0
3000000130,CAN,Pet Bandana,3,0,0,0,0,0,0,0,0
3000000130,CAN,Pet Bandana,9,0,0,0,0,0,0,0,0
3000000130,GBR,Pet Bandana,1,0,0,0,0,0,0,0,0
3000000130,GBR,Pet Bandana,3,0,0,0,0,0,0,0,0
3000000130,GBR,Pet Bandana,9,0,0,0,0,0,0,0,0
3000000130,USA,Pet Bandana,1,0,0,0,0,0,0,0,0
3000000130,USA,Pet Bandana,3,0,0,0,0,0,0,0,0
3000000130,USA,Pet Bandana,9,0,0,0,0,0,0,0,0
3000000132,CAN,"Monat Pet, System Box",1,0,0,0,0,0,0,0,0
3000000132,CAN,"Monat Pet, System Box",3,0,0,0,0,0,0,0,0
3000000132,CAN,"Monat Pet, System Box",9,0,0,0,0,0,0,0,0
3000000132,GBR,"Monat Pet, System Box",1,0,0,0,0,0,0,0,0
3000000132,GBR,"Monat Pet, System Box",3,0,0,0,0,0,0,0,0
3000000132,GBR,"Monat Pet, System Box",9,0,0,0,0,0,0,0,0
3000000132,USA,"Monat Pet, System Box",1,0,0,0,0,0,0,0,0
3000000132,USA,"Monat Pet, System Box",3,0,0,0,0,0,0,0,0
3000000132,USA,"Monat Pet, System Box",9,0,0,0,0,0,0,0,0
3000003A,USA,Turn-Clasp Bag for Bring On The Magic Set,9,0,0,0,0,0,0,0,0
3000005A,CAN,Purple Tote Bag,1,0,0,0,0,0,0,0,0
3000005A,USA,Purple Tote Bag,1,0,0,0,0,0,0,0,0
3000005A,USA,Purple Tote Bag,9,0,0,0,0,0,0,0,0
3000006A,USA,Confetti Glitter PVC Bag Purple Top Confetti,9,0,0,0,0,0,0,0,0
3000007A,USA,Diffuser,9,0,0,0,0,0,0,0,0
3000008A,USA,Looped Exfoliating Brush body in custom color,9,0,0,0,0,0,0,0,0
3000011A,CAN,"Cosmetic bag 3PACK “Rounded Corner” S,M&L",9,0,0,0,0,0,0,0,0
3000011A,GBR,"Cosmetic bag 3PACK “Rounded Corner” S,M&L",1,12.5,9,10.42,3,0,0,10.42,12.5
3000011A,GBR,"Cosmetic bag 3PACK “Rounded Corner” S,M&L",3,12.5,9,10.42,3,0,0,10.42,12.5
3000011A,GBR,"Cosmetic bag 3PACK “Rounded Corner” S,M&L",9,0,0,0,0,0,0,0,0
3000011A,USA,"Cosmetic bag 3PACK “Rounded Corner” S,M&L",9,0,0,0,0,0,0,0,0
3000012A,USA,Samsonite 25'' Lugagge Model 78588-1041,9,0,0,0,0,0,0,0,0
3000013A,CAN,Samsonite 19'' Lugagge Model 78592-1041,9,0,0,0,0,0,0,0,0
3000014A,CAN,Heat resistant pouch Signature Printed,1,0,0,0,0,0,0,0,0
3000014A,CAN,Heat resistant pouch Signature Printed,3,0,0,0,0,0,0,0,0
3000014A,CAN,Heat resistant pouch Signature Printed,9,0,0,0,0,0,0,0,0
3000014A,USA,Heat resistant pouch Signature Printed,1,0,0,0,0,0,0,0,0
3000014A,USA,Heat resistant pouch Signature Printed,3,0,0,0,0,0,0,0,0
3000014A,USA,Heat resistant pouch Signature Printed,9,0,0,0,0,0,0,0,0
3000015A,CAN,Purple Backpack,9,0,0,0,0,0,0,0,0
3000015A,GBR,Purple Backpack,9,0,0,0,0,0,0,0,0
3000015A,USA,Purple Backpack,9,0,0,0,0,0,0,0,0
3000016A,USA,Hair Bun Roller,9,0,0,0,0,0,0,0,0
3000018A,USA,Train Case Cosmetic Bag,9,0,0,0,0,0,0,0,0
3000019,CAN,USB Battery bag Signature Printed,9,0,0,0,0,0,0,0,0
3000019,GBR,USB Battery bag Signature Printed,9,0,0,0,0,0,0,0,0
3000019,USA,USB Battery bag Signature Printed,9,0,0,0,0,0,0,0,0
3000019A,CAN,USB Battery bag Signature Printed,9,0,0,0,0,0,0,0,0
3000019A,USA,USB Battery bag Signature Printed,9,0,0,0,0,0,0,0,0
3000020A,CAN,Toiletry bag Signature Printed,1,0,0,0,0,0,0,0,0
3000020A,CAN,Toiletry bag Signature Printed,3,0,0,0,0,0,0,0,0
3000020A,CAN,Toiletry bag Signature Printed,9,0,0,0,0,0,0,0,0
3000020A,USA,Toiletry bag Signature Printed,1,0,0,0,0,0,0,0,0
3000020A,USA,Toiletry bag Signature Printed,3,0,0,0,0,0,0,0,0
3000020A,USA,Toiletry bag Signature Printed,9,0,0,0,0,0,0,0,0
3000030A,CAN,Zipplock Pouch bag  for Roadshow,9,0,0,0,0,0,0,0,0
3000033A,CAN,Hair Tie (VIP),1,0,0,0,0,0,0,0,0
3000033A,CAN,Hair Tie (VIP),2,0,0,0,0,0,0,0,0
3000033A,CAN,Hair Tie (VIP),3,0,0,0,0,0,0,0,0
3000033A,CAN,Hair Tie (VIP),4,0,0,0,0,0,0,0,0
3000033A,CAN,Hair Tie (VIP),9,0,0,0,0,0,0,0,0
3000033A,GBR,Hair Tie (VIP),1,0,0,0,0,0,0,0,0
3000033A,GBR,Hair Tie (VIP),2,0,0,0,0,0,0,0,0
3000033A,GBR,Hair Tie (VIP),3,0,0,0,0,0,0,0,0
3000033A,GBR,Hair Tie (VIP),4,0,0,0,0,0,0,0,0
3000033A,GBR,Hair Tie (VIP),9,0,0,0,0,0,0,0,0
3000033A,USA,Hair Tie (VIP),1,0,0,0,0,0,0,0,0
3000033A,USA,Hair Tie (VIP),2,0,0,0,0,0,0,0,0
3000033A,USA,Hair Tie (VIP),3,0,0,0,0,0,0,0,0
3000033A,USA,Hair Tie (VIP),4,0,0,0,0,0,0,0,0
3000033A,USA,Hair Tie (VIP),9,0,0,0,0,0,0,0,0
3000035A,CAN,Duffle Bag - The Man Can HC 2018,9,0,0,0,0,0,0,0,0
3000035A,GBR,Duffle Bag - The Man Can HC 2018,1,12.5,9,10.42,3,0,0,10.42,12.5
3000035A,GBR,Duffle Bag - The Man Can HC 2018,3,12.5,9,10.42,3,0,0,10.42,12.5
3000035A,GBR,Duffle Bag - The Man Can HC 2018,9,0,0,0,0,0,0,0,0
3000035A,USA,Duffle Bag - The Man Can HC 2018,9,0,0,0,0,0,0,0,0
3000038A,CAN,Nail Files,9,0,0,0,0,0,0,0,0
3000038A,USA,Nail Files,9,0,0,0,0,0,0,0,0
3000039A,USA,Kitty Bag Velour Rose Gold - Purr-fectly Fab,9,0,0,0,0,0,0,0,0
3000040A,USA,Shower Cap Rose Gold Monat Logo - Purr-fectly,9,0,0,0,0,0,0,0,0
3000041A,CAN,Snooze Ready Eye Mask - Soft Touch Eyes,9,0,0,0,0,0,0,0,0
3000041A,USA,Snooze Ready Eye Mask - Soft Touch Eyes,9,0,0,0,0,0,0,0,0
3000042A,USA,Oil Drop Clip Silver & Rose Gold Matt - Stock,9,0,0,0,0,0,0,0,0
3000044A,GBR,Macaroon - Sleep on Roller - Stocking Stuffer,1,3.5,5,2.92,1,0,0,2.92,3.5
3000044A,GBR,Macaroon - Sleep on Roller - Stocking Stuffer,3,3.5,5,2.92,1,0,0,2.92,3.5
3000044A,GBR,Macaroon - Sleep on Roller - Stocking Stuffer,9,0,0,0,0,0,0,0,0
3000044A,USA,Macaroon - Sleep on Roller - Stocking Stuffer,9,0,0,0,0,0,0,0,0
3000045A,USA,Zipplock Pouch French  for Roadshow,9,0,0,0,0,0,0,0,0
3000046A,CAN,Monat Canada Water Bottle,1,0,0,0,0,0,0,0,0
3000046A,CAN,Monat Canada Water Bottle,3,0,0,0,0,0,0,0,0
3000046A,CAN,Monat Canada Water Bottle,9,0,0,0,0,0,0,0,0
3000048A,CAN,Canvas Drawstring Sling Bag,9,0,0,0,0,0,0,0,0
3000048A,USA,Canvas Drawstring Sling Bag,9,0,0,0,0,0,0,0,0
3000049A,GBR,Cosmetic Bag Silver Shiny,1,0,0,0,0,0,0,0,0
3000049A,GBR,Cosmetic Bag Silver Shiny,3,0,0,0,0,0,0,0,0
3000050A,CAN,Eyelash Curler,9,0,0,0,0,0,0,0,0
3000050A,GBR,Eyelash Curler,1,0,0,0,0,0,0,0,0
3000050A,GBR,Eyelash Curler,3,0,0,0,0,0,0,0,0
3000050A,USA,Eyelash Curler,9,0,0,0,0,0,0,0,0
3000051A,CAN,Slated Eyebrow Twezeers,9,0,0,0,0,0,0,0,0
3000051A,GBR,Slated Eyebrow Twezeers,1,0,0,0,0,0,0,0,0
3000051A,GBR,Slated Eyebrow Twezeers,3,0,0,0,0,0,0,0,0
3000051A,USA,Slated Eyebrow Twezeers,9,0,0,0,0,0,0,0,0
3000052A,CAN,Eyelash Comb +  Eyebrow  Brush Tool,9,0,0,0,0,0,0,0,0
3000052A,GBR,Eyelash Comb +  Eyebrow  Brush Tool,1,0,0,0,0,0,0,0,0
3000052A,GBR,Eyelash Comb +  Eyebrow  Brush Tool,3,0,0,0,0,0,0,0,0
3000052A,USA,Eyelash Comb +  Eyebrow  Brush Tool,9,0,0,0,0,0,0,0,0
30030000,USA,Extra Guest Fee - Miami Cruise,1,"1,200.00",0,0,0,0,0,0,"1,200.00"
30040000,CAN,Canada Starter Kit,1,125,0,125,0,0,0,0,125
30040000,CAN,Canada Starter Kit,4,100,0,100,0,0,0,0,100
30040000,CAN,Canada Starter Kit,9,0,0,0,0,0,0,0,0
30050000,CAN,Canada Meet Monat Event Pack Small,1,259,0,259,0,0,0,0,259
30050000,CAN,Canada Meet Monat Event Pack Small,9,0,0,0,0,0,0,0,0
30060000,CAN,Canada Meet Monat Event Pack Medium,1,489,0,489,0,0,0,0,489
30060000,CAN,Canada Meet Monat Event Pack Medium,9,0,0,0,0,0,0,0,0
30070000,CAN,Canada Meet Monat Event Pack Large,1,689,0,689,0,0,0,0,689
30070000,CAN,Canada Meet Monat Event Pack Large,9,0,0,0,0,0,0,0,0
30070000,USA,Canada Meet Monat Event Pack Large,1,689,0,689,0,0,0,0,689
30080000,CAN,Canada Pricelist,1,0,0,0,0,0,0,0,0
30080000,CAN,Canada Pricelist,9,0,0,0,0,0,0,0,0
30080100,CAN,Canada Price List (10 Pack),1,2.5,0,2.5,0,0,0,0,2.5
30081000,CAN,Canada Price List V2,9,0,0,0,0,0,0,0,0
30140000,CAN,Canada Flyer 500+,9,0,0,0,0,0,0,0,0
30140100,CAN,Canada Flyer 500+ (10 Pack),1,3.5,0,3.5,0,0,0,0,3.5
30140100,CAN,Canada Flyer 500+ (10 Pack),9,0,0,0,0,0,0,0,0
30150000,CAN,Canada Product Catalog,1,10,0,10,0,0,0,0,10
30160000,CAN,Canada VIP Brochure (10 Pack),1,2.5,0,2.5,0,0,0,0,2.5
30160000,CAN,Canada VIP Brochure (10 Pack),9,0,0,0,0,0,0,0,0
30180000,CAN,Canada Opportunity Brochure (10 Pack),1,3.5,0,3.5,0,0,0,0,3.5
30180000,CAN,Canada Opportunity Brochure (10 Pack),9,0,0,0,0,0,0,0,0
30190000,USA,Canada Opportunity Brochure Unit,9,0,0,0,0,0,0,0,0
30200000,CAN,Canada Product Brochure (10 Pack),1,2.5,0,2.5,0,0,0,0,2.5
30200000,CAN,Canada Product Brochure (10 Pack),9,0,0,0,0,0,0,0,0
30210000,CAN,Canada Product Brochure Unit,9,0,0,0,0,0,0,0,0
30220000,CAN,Canada 101 Uses Rejuveniqe Brochure,9,0,0,0,0,0,0,0,0
30230000,CAN,Canada 101 Uses Rejuveniqe Brochure (10 Pack),1,"999,999.00",0,5,0,0,0,0,"999,999.00"
30230000,CAN,Canada 101 Uses Rejuveniqe Brochure (10 Pack),9,0,0,0,0,0,0,0,0
4000000008,CAN,Advanced Hydrating Collection Brochure,1,0,0,0,0,0,0,0,0
4000000008,CAN,Advanced Hydrating Collection Brochure,2,0,0,0,0,0,0,0,0
4000000008,CAN,Advanced Hydrating Collection Brochure,3,0,0,0,0,0,0,0,0
4000000008,CAN,Advanced Hydrating Collection Brochure,4,0,0,0,0,0,0,0,0
4000000008,GBR,Advanced Hydrating Collection Brochure,1,0,0,0,0,0,0,0,0
4000000008,GBR,Advanced Hydrating Collection Brochure,2,0,0,0,0,0,0,0,0
4000000008,GBR,Advanced Hydrating Collection Brochure,3,0,0,0,0,0,0,0,0
4000000008,GBR,Advanced Hydrating Collection Brochure,4,0,0,0,0,0,0,0,0
4000000008,USA,Advanced Hydrating Collection Brochure,1,0,0,0,0,0,0,0,0
4000000008,USA,Advanced Hydrating Collection Brochure,2,0,0,0,0,0,0,0,0
4000000008,USA,Advanced Hydrating Collection Brochure,3,0,0,0,0,0,0,0,0
4000000008,USA,Advanced Hydrating Collection Brochure,4,0,0,0,0,0,0,0,0
