SKU/ Item Code,Item Name ,Warehouse Number,Warehouse Name,Kit Line,Component Warehouse,Component Item Code,Component Quantity,on-the-fly kit 
PPESSD1,Essentials Product Pack - Discounted,1,MONAT GLOBAL,6,1,10138100,1,T
PPESSD1,Essentials Product Pack - Discounted,1,MONAT GLOBAL,7,1,SMPLBAG,1,T
PPESSD1,Essentials Product Pack - Discounted,1,MONAT GLOBAL,8,1,10221000,5,T
PPESSD1,Essentials Product Pack - Discounted,1,MONAT GLOBAL,9,1,10401000,5,T
PPESSD1,Essentials Product Pack - Discounted,1,MONAT GLOBAL,10,1,10361000,5,T
PPESSD1,Essentials Product Pack - Discounted,1,MONAT GLOBAL,11,1,10391000,5,T
PPESSD1,Essentials Product Pack - Discounted,1,MONAT GLOBAL,12,1,10321000,5,T
PPESSD1,Essentials Product Pack - Discounted,1,MONAT GLOBAL,13,1,10311000,5,T
PPESSD1,Essentials Product Pack - Discounted,1,MONAT GLOBAL,14,1,100934PKT,5,T
PPESSD1,Essentials Product Pack - Discounted,1,MONAT GLOBAL,15,1,1025034PKT,5,T
PPESSD1,Essentials Product Pack - Discounted,1,MONAT GLOBAL,16,1,10300050,5,T
PPESSD1,Essentials Product Pack - Discounted,1,MONAT GLOBAL,17,1,20042..34A,5,T
PPESSD1,Essentials Product Pack - Discounted,1,MONAT GLOBAL,18,1,4000032A,1,T
PPESSD1,Essentials Product Pack - Discounted,1,MONAT GLOBAL,19,1,SMSTRTRMU,1,T
PPESSD1,Essentials Product Pack - Discounted,1,MONAT GLOBAL,20,1,4000041A,5,T
PPESSD1,Essentials Product Pack - Discounted,1,MONAT GLOBAL,21,1,4000038A,1,T
PPESSD1,Essentials Product Pack - Discounted,1,MONAT GLOBAL,22,1,4000092A,1,T
PPESSD1,Essentials Product Pack - Discounted,1,MONAT GLOBAL,23,1,MRKTG-FLDR,1,T
PPESSD1,Essentials Product Pack - Discounted,1,MONAT GLOBAL,24,1,4000000052,1,T
PPESSD1,Essentials Product Pack - Discounted,2,Monat Global Canadian Warehouse,1,2,10111000,1,T
PPESSD1,Essentials Product Pack - Discounted,2,Monat Global Canadian Warehouse,2,2,10058000,1,T
PPESSD1,Essentials Product Pack - Discounted,2,Monat Global Canadian Warehouse,3,2,10066000,1,T
PPESSD1,Essentials Product Pack - Discounted,2,Monat Global Canadian Warehouse,4,2,10302400,1,T
PPESSD1,Essentials Product Pack - Discounted,2,Monat Global Canadian Warehouse,5,2,10374000,1,T
PPESSD1,Essentials Product Pack - Discounted,2,Monat Global Canadian Warehouse,6,2,10138100,1,T
PPESSD1,Essentials Product Pack - Discounted,2,Monat Global Canadian Warehouse,7,2,SMPLBAG,1,T
PPESSD1,Essentials Product Pack - Discounted,2,Monat Global Canadian Warehouse,8,2,10221000,5,T
PPESSD1,Essentials Product Pack - Discounted,2,Monat Global Canadian Warehouse,9,2,10401000,5,T
PPESSD1,Essentials Product Pack - Discounted,2,Monat Global Canadian Warehouse,10,2,10361000,5,T
PPESSD1,Essentials Product Pack - Discounted,2,Monat Global Canadian Warehouse,11,2,10391000,5,T
PPESSD1,Essentials Product Pack - Discounted,2,Monat Global Canadian Warehouse,12,2,10321000,5,T
PPESSD1,Essentials Product Pack - Discounted,2,Monat Global Canadian Warehouse,13,2,10311000,5,T
PPESSD1,Essentials Product Pack - Discounted,2,Monat Global Canadian Warehouse,14,2,100934PKT,5,T
PPESSD1,Essentials Product Pack - Discounted,2,Monat Global Canadian Warehouse,15,2,1025034PKT,5,T
PPESSD1,Essentials Product Pack - Discounted,2,Monat Global Canadian Warehouse,16,2,10300050,5,T
PPESSD1,Essentials Product Pack - Discounted,2,Monat Global Canadian Warehouse,17,2,20042..34A,5,T
PPESSD1,Essentials Product Pack - Discounted,2,Monat Global Canadian Warehouse,18,2,SSWBC,1,T
PPESSD1,Essentials Product Pack - Discounted,2,Monat Global Canadian Warehouse,19,2,4000027A,1,T
PPESSD1,Essentials Product Pack - Discounted,2,Monat Global Canadian Warehouse,20,2,4000039A,5,T
PPESSD1,Essentials Product Pack - Discounted,2,Monat Global Canadian Warehouse,21,2,VIPBROCAU,5,T
PPESSD1,Essentials Product Pack - Discounted,2,Monat Global Canadian Warehouse,22,2,DSAcode,1,T
PPESSD1,Essentials Product Pack - Discounted,2,Monat Global Canadian Warehouse,23,2,4000092A,1,T
PPESSD1,Essentials Product Pack - Discounted,2,Monat Global Canadian Warehouse,24,2,4000000050,1,T
PPESSF,Essentials Product Pack (French),2,Monat Global Canadian Warehouse,1,2,10111000,1,T
PPESSF,Essentials Product Pack (French),2,Monat Global Canadian Warehouse,2,2,10058000,1,T
PPESSF,Essentials Product Pack (French),2,Monat Global Canadian Warehouse,3,2,10066000,1,T
PPESSF,Essentials Product Pack (French),2,Monat Global Canadian Warehouse,4,2,10302400,1,T
PPESSF,Essentials Product Pack (French),2,Monat Global Canadian Warehouse,5,2,10374000,1,T
PPESSF,Essentials Product Pack (French),2,Monat Global Canadian Warehouse,6,2,10138100,1,T
PPESSF,Essentials Product Pack (French),2,Monat Global Canadian Warehouse,7,2,SMPLBAG,1,T
PPESSF,Essentials Product Pack (French),2,Monat Global Canadian Warehouse,8,2,10221000,5,T
PPESSF,Essentials Product Pack (French),2,Monat Global Canadian Warehouse,9,2,10401000,5,T
PPESSF,Essentials Product Pack (French),2,Monat Global Canadian Warehouse,10,2,10361000,5,T
PPESSF,Essentials Product Pack (French),2,Monat Global Canadian Warehouse,11,2,10391000,5,T
PPESSF,Essentials Product Pack (French),2,Monat Global Canadian Warehouse,12,2,10321000,5,T
PPESSF,Essentials Product Pack (French),2,Monat Global Canadian Warehouse,13,2,10311000,5,T
PPESSF,Essentials Product Pack (French),2,Monat Global Canadian Warehouse,14,2,100934PKT,5,T
PPESSF,Essentials Product Pack (French),2,Monat Global Canadian Warehouse,15,2,1025034PKT,5,T
PPESSF,Essentials Product Pack (French),2,Monat Global Canadian Warehouse,16,2,10300050,5,T
PPESSF,Essentials Product Pack (French),2,Monat Global Canadian Warehouse,17,2,20042..34A,5,T
PPESSF,Essentials Product Pack (French),2,Monat Global Canadian Warehouse,18,2,4000028A,1,T
PPESSF,Essentials Product Pack (French),2,Monat Global Canadian Warehouse,19,2,4000031A,1,T
PPESSF,Essentials Product Pack (French),2,Monat Global Canadian Warehouse,20,2,4000040A,5,T
PPESSF,Essentials Product Pack (French),2,Monat Global Canadian Warehouse,21,2,4000000099,1,T
PPESSF,Essentials Product Pack (French),2,Monat Global Canadian Warehouse,22,2,4000069A,1,T
PPESSF,Essentials Product Pack (French),2,Monat Global Canadian Warehouse,23,2,4000000051,1,T
PPESSF,Essentials Product Pack (French),2,Monat Global Canadian Warehouse,24,2,4000026A,1,T
PPESSFD1,Essentials Product Pack (French) - Discounted,2,Monat Global Canadian Warehouse,1,2,10111000,1,T
PPESSFD1,Essentials Product Pack (French) - Discounted,2,Monat Global Canadian Warehouse,2,2,10058000,1,T
PPESSFD1,Essentials Product Pack (French) - Discounted,2,Monat Global Canadian Warehouse,3,2,10066000,1,T
PPESSFD1,Essentials Product Pack (French) - Discounted,2,Monat Global Canadian Warehouse,4,2,10302400,1,T
PPESSFD1,Essentials Product Pack (French) - Discounted,2,Monat Global Canadian Warehouse,5,2,10374000,1,T
PPESSFD1,Essentials Product Pack (French) - Discounted,2,Monat Global Canadian Warehouse,6,2,10138100,1,T
PPESSFD1,Essentials Product Pack (French) - Discounted,2,Monat Global Canadian Warehouse,7,2,SMPLBAG,1,T
PPESSFD1,Essentials Product Pack (French) - Discounted,2,Monat Global Canadian Warehouse,8,2,10221000,5,T
PPESSFD1,Essentials Product Pack (French) - Discounted,2,Monat Global Canadian Warehouse,9,2,10401000,5,T
PPESSFD1,Essentials Product Pack (French) - Discounted,2,Monat Global Canadian Warehouse,10,2,10361000,5,T
PPESSFD1,Essentials Product Pack (French) - Discounted,2,Monat Global Canadian Warehouse,11,2,10391000,5,T
PPESSFD1,Essentials Product Pack (French) - Discounted,2,Monat Global Canadian Warehouse,12,2,10321000,5,T
PPESSFD1,Essentials Product Pack (French) - Discounted,2,Monat Global Canadian Warehouse,13,2,10311000,5,T
PPESSFD1,Essentials Product Pack (French) - Discounted,2,Monat Global Canadian Warehouse,14,2,100934PKT,5,T
PPESSFD1,Essentials Product Pack (French) - Discounted,2,Monat Global Canadian Warehouse,15,2,1025034PKT,5,T
PPESSFD1,Essentials Product Pack (French) - Discounted,2,Monat Global Canadian Warehouse,16,2,10300050,5,T
PPESSFD1,Essentials Product Pack (French) - Discounted,2,Monat Global Canadian Warehouse,17,2,20042..34A,5,T
PPESSFD1,Essentials Product Pack (French) - Discounted,2,Monat Global Canadian Warehouse,18,2,4000028A,1,T
PPESSFD1,Essentials Product Pack (French) - Discounted,2,Monat Global Canadian Warehouse,19,2,4000031A,1,T
PPESSFD1,Essentials Product Pack (French) - Discounted,2,Monat Global Canadian Warehouse,20,2,4000040A,5,T
PPESSFD1,Essentials Product Pack (French) - Discounted,2,Monat Global Canadian Warehouse,21,2,4000037A,5,T
PPESSFD1,Essentials Product Pack (French) - Discounted,2,Monat Global Canadian Warehouse,22,2,4000069A,1,T
PPESSFD1,Essentials Product Pack (French) - Discounted,2,Monat Global Canadian Warehouse,23,2,4000000051,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,1,1,10111000,2,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,2,1,10018000,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,3,1,10025000,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,4,1,10058000,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,5,1,10066000,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,6,1,10138002,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,7,1,10098000,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,8,1,10092500,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,9,1,10184500,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,10,1,1017200CC0,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,11,1,20031-8-0A,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,12,1,10356000,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,13,1,10374000,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,14,1,10204000,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,15,1,10034500,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,16,1,10138100,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,17,1,10121700,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,18,1,10074500,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,19,1,10302400,2,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,20,1,20047-4-0A,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,21,1,10256000,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,22,1,20033-6-0A,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,23,1,10138200,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,24,1,10104500,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,25,1,10298000,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,26,1,10276000,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,27,1,10286000,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,28,1,102601000,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,29,1,SMPLBAG,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,30,1,10221000,10,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,31,1,10401000,10,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,32,1,10311000,10,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,33,1,10361000,10,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,34,1,10391000,10,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,35,1,10321000,10,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,36,1,100934PKT,10,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,37,1,1025034PKT,10,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,38,1,10300050,10,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,39,1,20042..34A,10,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,40,1,4000032A,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,41,1,SMSTRTRMU,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,42,1,4000041A,5,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,43,1,4000038A,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,44,1,4000092A,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,45,1,MRKTG-FLDR,1,T
PPOVE,Overachiever Product Pack,1,MONAT GLOBAL,46,1,4000000052,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,1,2,10111000,2,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,2,2,10018000,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,3,2,10025000,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,4,2,10058000,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,5,2,10066000,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,6,2,10138002,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,7,2,10098000,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,8,2,10092500,2,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,9,2,10184500,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,10,2,20031-8-0A,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,11,2,10356000,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,12,2,10374000,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,13,2,10204000,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,14,2,10034500,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,15,2,10138100,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,16,2,10121700,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,17,2,10074500,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,18,2,10302400,2,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,19,2,20047-4-0A,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,20,2,10256000,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,21,2,20033-6-0A,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,22,2,10138200,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,23,2,10104500,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,24,2,10298000,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,25,2,10276000,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,26,2,10286000,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,27,2,102601000,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,28,2,SMPLBAG,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,29,2,10221000,10,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,30,2,10401000,10,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,31,2,10311000,10,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,32,2,10361000,10,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,33,2,10391000,10,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,34,2,10321000,10,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,35,2,100934PKT,10,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,36,2,1025034PKT,10,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,37,2,20043..05A,10,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,38,2,20042..34A,10,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,39,2,SSWBC,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,40,2,4000027A,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,41,2,4000039A,5,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,42,2,4000012A,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,43,2,DSAcode,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,44,2,4000092A,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,45,2,4000000050,1,T
PPOVE,Overachiever Product Pack,2,Monat Global Canadian Warehouse,46,2,4000025A,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,1,1,10111000,2,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,2,1,10018000,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,3,1,10025000,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,4,1,10058000,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,5,1,10066000,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,6,1,10138002,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,7,1,10098000,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,8,1,10092500,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,9,1,10184500,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,10,1,1017200CC0,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,11,1,20031-8-0A,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,12,1,10356000,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,13,1,10374000,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,14,1,10204000,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,15,1,10034500,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,16,1,10138100,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,17,1,10121700,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,18,1,10074500,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,19,1,10302400,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,20,1,20047-4-0A,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,21,1,10256000,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,22,1,20033-6-0A,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,23,1,10138200,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,24,1,10104500,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,25,1,10298000,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,26,1,10276000,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,27,1,10286000,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,28,1,102601000,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,29,1,SMPLBAG,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,30,1,10221000,10,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,31,1,10401000,10,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,32,1,10311000,10,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,33,1,10361000,10,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,34,1,10391000,10,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,35,1,10321000,10,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,36,1,100934PKT,10,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,37,1,1025034PKT,10,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,38,1,10300050,10,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,39,1,20042..34A,10,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,40,1,4000032A,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,41,1,SMSTRTRMU,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,42,1,4000041A,5,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,43,1,4000038A,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,44,1,4000092A,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,45,1,MRKTG-FLDR,1,T
PPOVED1,Overachiever Product Pack - Discounted,1,MONAT GLOBAL,46,1,4000000052,1,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,1,2,10111000,2,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,2,2,10018000,1,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,3,2,10025000,1,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,4,2,10058000,1,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,5,2,10066000,1,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,6,2,10138002,1,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,7,2,10098000,1,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,8,2,10092500,2,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,9,2,10184500,1,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,10,2,20031-8-0A,1,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,11,2,10356000,1,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,12,2,10374000,1,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,13,2,10204000,1,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,14,2,10034500,1,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,15,2,10138100,1,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,16,2,10121700,1,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,17,2,10074500,1,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,18,2,10302400,2,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,19,2,20047-4-0A,1,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,20,2,10256000,1,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,21,2,20033-6-0A,1,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,22,2,10138200,1,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,23,2,10104500,1,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,24,2,10298000,1,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,25,2,10276000,1,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,26,2,10286000,1,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,27,2,102601000,1,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,28,2,SMPLBAG,1,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,29,2,10221000,10,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,30,2,10401000,10,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,31,2,10311000,10,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,32,2,10361000,10,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,33,2,10391000,10,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,34,2,10321000,10,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,35,2,100934PKT,10,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,36,2,1025034PKT,10,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,37,2,20043..05A,10,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,38,2,20042..34A,10,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,39,2,SSWBC,1,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,40,2,4000027A,1,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,41,2,4000039A,5,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,42,2,VIPBROCAU,5,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,43,2,DSAcode,1,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,44,2,4000092A,1,T
PPOVED1,Overachiever Product Pack - Discounted,2,Monat Global Canadian Warehouse,45,2,4000000050,1,T
PPSUC,Success Product Pack,1,MONAT GLOBAL,1,1,10111000,1,T
PPSUC,Success Product Pack,1,MONAT GLOBAL,2,1,10018000,1,T
PPSUC,Success Product Pack,1,MONAT GLOBAL,3,1,10025000,1,T
PPSUC,Success Product Pack,1,MONAT GLOBAL,4,1,10058000,1,T
PPSUC,Success Product Pack,1,MONAT GLOBAL,5,1,10066000,1,T
PPSUC,Success Product Pack,1,MONAT GLOBAL,6,1,10138002,1,T
PPSUC,Success Product Pack,1,MONAT GLOBAL,7,1,1017200CC0,1,T
PPSUC,Success Product Pack,1,MONAT GLOBAL,8,1,20031-8-0A,1,T
PPSUC,Success Product Pack,1,MONAT GLOBAL,9,1,10356000,1,T
PPSUC,Success Product Pack,1,MONAT GLOBAL,10,1,10374000,1,T
PPSUC,Success Product Pack,1,MONAT GLOBAL,11,1,10204000,1,T
PPSUC,Success Product Pack,1,MONAT GLOBAL,12,1,10034500,1,T
PPSUC,Success Product Pack,1,MONAT GLOBAL,13,1,10138100,1,T
PPSUC,Success Product Pack,1,MONAT GLOBAL,14,1,10121700,1,T
